title,category,link,date,companyCode
FinancialStatement-2021-Tahunan-CENT.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CENT/FinancialStatement-2021-Tahunan-CENT.pdf,2022-03-31,CENT
FinancialStatement-2021-Tahunan-CFIN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CFIN/FinancialStatement-2021-Tahunan-CFIN.pdf,2022-03-28,CFIN
FinancialStatement-2021-Tahunan-CINT.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CINT/FinancialStatement-2021-Tahunan-CINT.pdf,2022-04-29,CINT
FinancialStatement-2021-Tahunan-CITA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CITA/FinancialStatement-2021-Tahunan-CITA.pdf,2022-04-20,CITA
FinancialStatement-2021-Tahunan-CITY.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CITY/FinancialStatement-2021-Tahunan-CITY.pdf,2022-04-22,CITY
FinancialStatement-2021-Tahunan-CLAY.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CLAY/FinancialStatement-2021-Tahunan-CLAY.pdf,2022-04-28,CLAY
FinancialStatement-2021-Tahunan-CLEO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CLEO/FinancialStatement-2021-Tahunan-CLEO.pdf,2022-03-28,CLEO
FinancialStatement-2021-Tahunan-CLPI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CLPI/FinancialStatement-2021-Tahunan-CLPI.pdf,2022-04-28,CLPI
FinancialStatement-2021-Tahunan-CMNP.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMNP/FinancialStatement-2021-Tahunan-CMNP.pdf,2022-04-28,CMNP
FinancialStatement-2021-Tahunan-CMNT.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMNT/FinancialStatement-2021-Tahunan-CMNT.pdf,2022-05-09,CMNT
FinancialStatement-2021-Tahunan-CMPP.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMPP/FinancialStatement-2021-Tahunan-CMPP.pdf,2022-04-27,CMPP
FinancialStatement-2021-Tahunan-CMRY.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMRY/FinancialStatement-2021-Tahunan-CMRY.pdf,2022-03-25,CMRY
FinancialStatement-2021-Tahunan-CNKO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CNKO/FinancialStatement-2021-Tahunan-CNKO.pdf,2022-04-12,CNKO
FinancialStatement-2021-Tahunan-CNTX.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CNTX/FinancialStatement-2021-Tahunan-CNTX.pdf,2022-07-27,CNTX
FinancialStatement-2021-Tahunan-COCO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/COCO/FinancialStatement-2021-Tahunan-COCO.pdf,2022-03-31,COCO
FinancialStatement-2021-Tahunan-CPIN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CPIN/FinancialStatement-2021-Tahunan-CPIN.pdf,2022-04-11,CPIN
FinancialStatement-2021-Tahunan-CPRI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CPRI/FinancialStatement-2021-Tahunan-CPRI.pdf,2022-04-29,CPRI
FinancialStatement-2021-Tahunan-CPRO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CPRO/FinancialStatement-2021-Tahunan-CPRO.pdf,2022-03-30,CPRO
FinancialStatement-2021-Tahunan-CSAP.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSAP/FinancialStatement-2021-Tahunan-CSAP.pdf,2022-04-12,CSAP
FinancialStatement-2021-Tahunan-CSIS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSIS/FinancialStatement-2021-Tahunan-CSIS.pdf,2022-04-11,CSIS
FinancialStatement-2021-Tahunan-CSMI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSMI/FinancialStatement-2021-Tahunan-CSMI.pdf,2022-04-28,CSMI
FinancialStatement-2021-Tahunan-CSRA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSRA/FinancialStatement-2021-Tahunan-CSRA.pdf,2022-03-31,CSRA
FinancialStatement-2021-Tahunan-CTBN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CTBN/FinancialStatement-2021-Tahunan-CTBN.pdf,2022-03-31,CTBN
FinancialStatement-2021-Tahunan-CTRA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CTRA/FinancialStatement-2021-Tahunan-CTRA.pdf,2022-05-25,CTRA
FinancialStatement-2021-Tahunan-DART.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DART/FinancialStatement-2021-Tahunan-DART.pdf,2022-04-07,DART
FinancialStatement-2021-Tahunan-DAYA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DAYA/FinancialStatement-2021-Tahunan-DAYA.pdf,2022-04-13,DAYA
FinancialStatement-2021-Tahunan-DCII.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DCII/FinancialStatement-2021-Tahunan-DCII.pdf,2022-03-01,DCII
FinancialStatement-2021-Tahunan-DEAL.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEAL/FinancialStatement-2021-Tahunan-DEAL.pdf,2022-06-15,DEAL
FinancialStatement-2021-Tahunan-DEFI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEFI/FinancialStatement-2021-Tahunan-DEFI.pdf,2022-04-27,DEFI
FinancialStatement-2021-Tahunan-DEPO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEPO/FinancialStatement-2021-Tahunan-DEPO.pdf,2022-04-25,DEPO
FinancialStatement-2021-Tahunan-DEWA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEWA/FinancialStatement-2021-Tahunan-DEWA.pdf,2022-04-28,DEWA
FinancialStatement-2021-Tahunan-DFAM.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DFAM/FinancialStatement-2021-Tahunan-DFAM.pdf,2022-04-28,DFAM
FinancialStatement-2021-Tahunan-DGIK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DGIK/FinancialStatement-2021-Tahunan-DGIK.pdf,2022-04-06,DGIK
FinancialStatement-2021-Tahunan-DGNS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DGNS/FinancialStatement-2021-Tahunan-DGNS.pdf,2022-04-13,DGNS
FinancialStatement-2021-Tahunan-DIGI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DIGI/FinancialStatement-2021-Tahunan-DIGI.pdf,2022-04-25,DIGI
FinancialStatement-2021-Tahunan-DILD.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DILD/FinancialStatement-2021-Tahunan-DILD.pdf,2022-04-27,DILD
FinancialStatement-2021-Tahunan-DIVA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DIVA/FinancialStatement-2021-Tahunan-DIVA.pdf,2022-04-29,DIVA
FinancialStatement-2021-Tahunan-DKFT.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DKFT/FinancialStatement-2021-Tahunan-DKFT.pdf,2022-04-29,DKFT
FinancialStatement-2021-Tahunan-DLTA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DLTA/FinancialStatement-2021-Tahunan-DLTA.pdf,2022-04-01,DLTA
FinancialStatement-2021-Tahunan-DMAS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DMAS/FinancialStatement-2021-Tahunan-DMAS.pdf,2022-04-08,DMAS
FinancialStatement-2021-Tahunan-DMMX.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DMMX/FinancialStatement-2021-Tahunan-DMMX.pdf,2022-04-29,DMMX
FinancialStatement-2021-Tahunan-DMND.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DMND/FinancialStatement-2021-Tahunan-DMND.pdf,2022-04-29,DMND
FinancialStatement-2021-Tahunan-DNAR.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DNAR/FinancialStatement-2021-Tahunan-DNAR.pdf,2022-03-25,DNAR
FinancialStatement-2021-Tahunan-DNET.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DNET/FinancialStatement-2021-Tahunan-DNET.pdf,2022-04-29,DNET
FinancialStatement-2021-Tahunan-DOID.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DOID/FinancialStatement-2021-Tahunan-DOID.pdf,2022-04-21,DOID
FinancialStatement-2021-Tahunan-DPNS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DPNS/FinancialStatement-2021-Tahunan-DPNS.pdf,2022-04-05,DPNS
FinancialStatement-2021-Tahunan-DRMA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DRMA/FinancialStatement-2021-Tahunan-DRMA.pdf,2022-03-16,DRMA
FinancialStatement-2021-Tahunan-DSFI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DSFI/FinancialStatement-2021-Tahunan-DSFI.pdf,2022-04-28,DSFI
FinancialStatement-2021-Tahunan-DSNG.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DSNG/FinancialStatement-2021-Tahunan-DSNG.pdf,2022-02-23,DSNG
FinancialStatement-2021-Tahunan-DSSA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DSSA/FinancialStatement-2021-Tahunan-DSSA.pdf,2022-03-22,DSSA
FinancialStatement-2021-Tahunan-DUTI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DUTI/FinancialStatement-2021-Tahunan-DUTI.pdf,2022-04-21,DUTI
FinancialStatement-2021-Tahunan-DVLA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DVLA/FinancialStatement-2021-Tahunan-DVLA.pdf,2022-04-21,DVLA
FinancialStatement-2021-Tahunan-DWGL.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DWGL/FinancialStatement-2021-Tahunan-DWGL.pdf,2022-03-24,DWGL
FinancialStatement-2021-Tahunan-DYAN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DYAN/FinancialStatement-2021-Tahunan-DYAN.pdf,2022-03-31,DYAN
FinancialStatement-2021-Tahunan-EAST.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EAST/FinancialStatement-2021-Tahunan-EAST.pdf,2022-02-10,EAST
FinancialStatement-2021-Tahunan-ECII.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ECII/FinancialStatement-2021-Tahunan-ECII.pdf,2022-04-28,ECII
FinancialStatement-2021-Tahunan-EDGE.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EDGE/FinancialStatement-2021-Tahunan-EDGE.pdf,2022-03-21,EDGE
FinancialStatement-2021-Tahunan-EKAD.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EKAD/FinancialStatement-2021-Tahunan-EKAD.pdf,2022-04-18,EKAD
FinancialStatement-2021-Tahunan-ELSA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ELSA/FinancialStatement-2021-Tahunan-ELSA.pdf,2022-03-10,ELSA
FinancialStatement-2021-Tahunan-ELTY.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ELTY/FinancialStatement-2021-Tahunan-ELTY.pdf,2022-09-01,ELTY
FinancialStatement-2021-Tahunan-EMDE.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EMDE/FinancialStatement-2021-Tahunan-EMDE.pdf,2022-04-28,EMDE
FinancialStatement-2021-Tahunan-EMTK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EMTK/FinancialStatement-2021-Tahunan-EMTK.pdf,2022-04-27,EMTK
FinancialStatement-2021-Tahunan-ENAK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENAK/FinancialStatement-2021-Tahunan-ENAK.pdf,2022-04-01,ENAK
FinancialStatement-2021-Tahunan-ENRG.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENRG/FinancialStatement-2021-Tahunan-ENRG.pdf,2022-04-08,ENRG
FinancialStatement-2021-Tahunan-ENVY.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENVY/FinancialStatement-2021-Tahunan-ENVY.pdf,2022-08-02,ENVY
FinancialStatement-2021-Tahunan-ENZO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENZO/FinancialStatement-2021-Tahunan-ENZO.pdf,2022-04-28,ENZO
FinancialStatement-2021-Tahunan-EPAC.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EPAC/FinancialStatement-2021-Tahunan-EPAC.pdf,2022-04-30,EPAC
FinancialStatement-2021-Tahunan-EPMT.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EPMT/FinancialStatement-2021-Tahunan-EPMT.pdf,2022-03-31,EPMT
FinancialStatement-2021-Tahunan-ERAA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ERAA/FinancialStatement-2021-Tahunan-ERAA.pdf,2022-04-14,ERAA
FinancialStatement-2021-Tahunan-ERTX.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ERTX/FinancialStatement-2021-Tahunan-ERTX.pdf,2022-04-25,ERTX
FinancialStatement-2021-Tahunan-ESIP.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ESIP/FinancialStatement-2021-Tahunan-ESIP.pdf,2022-04-29,ESIP
